ID,Aboutus,Aboutus_Duration,Item_page,Item_page_Duration,Checkout_page,Checkout_page_Duration,Bounce_Rates,Exit_Rates,Page_Values,Remarkable_Day,Month,Operating_Systems,Browser,Province,TrafficType,VisitorType,Weekend,Income
9235,1,929,0,0,75,4105.666667,0.002631579,0.017324561,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
9236,0,0,0,0,2,10,0,0.1,0,0,May,Windows,1,1,3,Returning_Visitor,no,0
9237,0,0,0,0,23,1134.5,0.066459627,0.102717391,0,0.8,May,Android,5,1,11,Returning_Visitor,no,0
9238,4,218.25,0,0,25,402.0430403,0.007142857,0.02202381,0,0,Nov,Windows,1,1,10,Returning_Visitor,no,1
9239,0,0,0,0,10,211.8333333,0,0.04,0,0,Dec,Android,2,3,13,Returning_Visitor,no,0
9240,0,0,1,67.5,28,873.64,0,0.006785714,0,0,Sep,iOS,2,1,6,Returning_Visitor,no,0
9241,2,32.2,0,0,41,1321.322222,0,0.021428571,3.979543638,0,Oct,Ubuntu,1,1,2,Returning_Visitor,no,0
9242,0,0,0,0,23,282.5,0.043478261,0.073913043,0,0.6,May,Android,2,1,3,Returning_Visitor,no,0
9243,3,72.83333333,13,456.9880952,39,976.7103175,0.004166667,0.009722222,39.65538156,0,Mar,Windows,1,1,1,Returning_Visitor,1,1
9244,0,0,4,92,19,1148.838095,0.012121212,0.025289256,32.06509091,0,May,iOS,2,3,3,Returning_Visitor,no,0
9245,0,0,2,196.6,0,0,0,0.033333333,0,0,Nov,iOS,2,9,5,New_Visitor,1,0
9246,0,0,4,191,45,2171.174592,0,0.017931489,0,0.4,May,Android,4,7,6,Returning_Visitor,no,0
9247,0,0,1,7,11,298,0,0.006666667,0,0,Mar,iOS,2,3,3,Returning_Visitor,1,0
9248,0,0,0,0,15,463.3333333,0.035714286,0.046428571,0,0,May,Android,5,1,1,Returning_Visitor,no,0
9249,2,15,2,38.5,50,1766.855952,0.002884615,0.013141026,12.83705128,0.8,May,iOS,2,4,3,Returning_Visitor,no,0
9250,0,0,0,0,19,621.4166667,0,0.015789474,0,0,Dec,Ubuntu,1,1,2,Returning_Visitor,1,0
9251,1,0,2,28.2,114,3161.074762,0.017699115,0.042576205,0,0,Aug,Android,2,2,1,Returning_Visitor,no,0
9252,0,0,2,37,36,862.5738095,0.002857143,0.012698413,10.87212857,0,May,Android,4,6,2,Returning_Visitor,no,1
9253,0,0,2,15.6,10,68,0.018181818,0.045454545,0,0.2,May,Android,2,2,3,Returning_Visitor,no,0
9254,0,0,0,0,9,2081,0.044444444,0.1,0,0,May,Android,5,2,1,Returning_Visitor,no,0
9255,0,0,0,0,13,338.2,0.030769231,0.069230769,0,0,Oct,Windows,1,4,4,Returning_Visitor,1,0
9256,0,0,0,0,44,2588.154762,0.009090909,0.027272727,0,0,Dec,Android,2,1,1,Returning_Visitor,no,0
9257,0,0,0,0,23,1166.333333,0,0.02826087,22.2993913,0,May,Android,2,6,2,Returning_Visitor,no,0
9258,0,0,0,0,4,568.4782609,0.05,0.068285714,0,0.4,May,Android,2,1,7,Returning_Visitor,no,0
9259,0,0,0,0,22,1310.5,0.00952381,0.028571429,23.86359286,0,Mar,Android,2,1,1,Returning_Visitor,no,1
9260,0,0,1,11,29,664.75,0,0.005057471,0,0,Mar,iOS,2,1,2,Returning_Visitor,no,0
9261,0,0,0,0,3,181,0.066666667,0.1,0,0,Dec,Android,2,3,2,Returning_Visitor,no,0
9262,0,0,0,0,8,413,0,0.0125,0,0,Sep,Windows,1,4,3,New_Visitor,no,0
9263,0,0,0,0,3,164,0,0.1,0,0,May,iOS,2,1,3,Returning_Visitor,no,0
9264,0,0,0,0,1,0,0.2,0.2,0,0,Nov,iOS,2,3,13,Returning_Visitor,no,0
9265,0,0,4,49.2,3,22,0,0.025,0,0,Nov,Android,2,3,2,New_Visitor,no,1
9266,0,0,0,0,3,15,0,0.066666667,0,0,Mar,Android,4,3,12,Returning_Visitor,no,0
9267,1,0,0,0,16,503,0,0.037647059,0,0,Nov,Android,2,1,1,Returning_Visitor,no,0
9268,12,290.225,10,297.8333333,33,1467.654221,0.008,0.023038462,13.20331045,0,Dec,iOS,2,1,2,Returning_Visitor,1,0
9269,0,0,4,49.5,4,180.5,0.028571429,0.028571429,0,0,Dec,iOS,2,6,10,Returning_Visitor,no,0
9270,2,94.8,2,143.8,23,890.1952381,0,0.004166667,0,0,Jul,Android,2,2,1,New_Visitor,no,0
9271,1,30,6,60,51,1403.841919,0.003636364,0.009090909,20.2453697,0,May,Android,4,1,2,Returning_Visitor,no,0
9272,2,139.75,0,0,141,4567.942696,0.002944942,0.02119383,0,0,Dec,Android,5,3,2,Returning_Visitor,no,0
9273,1,70,11,215.5238095,87,3037.499952,0.002150538,0.007722385,0,0,Mar,Android,2,5,1,Returning_Visitor,no,0
9274,0,0,2,43,3,23,0,0.04,0,0,Mar,Android,4,9,2,Returning_Visitor,no,0
9275,0,0,2,24,37,1391.105556,0.001315789,0.01505848,0,0,Sep,Windows,1,2,2,Returning_Visitor,no,0
9276,0,0,3,35,16,314,0,0.052631579,0,0,Mar,Android,5,7,2,Returning_Visitor,no,0
9277,2,59,5,369.375,19,1328.5,0.027272727,0.031818182,14.78422174,0,Nov,iOS,2,1,13,Returning_Visitor,no,0
9278,0,0,0,0,6,529.5,0,0.04,44.443614,0,Dec,Android,2,2,1,Returning_Visitor,no,1
9279,0,0,6,615.25,68,2524.719048,0,0.000175593,0,0,Mar,Windows,2,6,1,Returning_Visitor,no,0
9280,2,36.25,6,507,11,431,0,0.013333333,0,0,Dec,iOS,2,2,2,Returning_Visitor,no,0
9281,0,0,0,0,44,831.6083333,0,0.013178295,0,0,May,Android,2,2,2,Returning_Visitor,no,0
9282,0,0,5,154.2,12,269.5357143,0.004444444,0.006111111,0,0,Aug,iOS,2,1,4,Returning_Visitor,no,0
9283,0,0,0,0,15,1674,0,0.04,0,0,Mar,Android,2,4,1,Returning_Visitor,no,0
9284,1,34.2,1,0,69,3051.525518,0.000714286,0.016949586,0,0,Oct,Android,4,9,3,Returning_Visitor,no,0
9285,0,0,2,47.5,30,735.5833333,0.006896552,0.024137931,23.51024736,0,Dec,Android,2,2,1,Returning_Visitor,no,0
9286,2,102.75,11,603.8,305,5018.328289,0.001607717,0.005625881,0,0,Oct,iOS,2,6,3,Returning_Visitor,no,0
9287,0,0,0,0,4,46,0,0.05,0,0,May,Windows,1,7,2,Returning_Visitor,no,0
9288,0,0,6,218.5714286,35,1760.613095,0,0.01375,16.81772593,0,Nov,Android,2,3,2,Returning_Visitor,no,1
9289,2,1655.4,11,251.3090909,80,1249.048358,0.003571429,0.013743735,8.517221252,0,Sep,iOS,2,4,2,Returning_Visitor,1,0
9290,0,0,0,0,5,368,0,0.016666667,0,0,Dec,Ubuntu,1,2,1,Returning_Visitor,1,0
9291,1,57,2,10,99,6266.208586,0,0.010869841,8.926598571,0,May,Android,2,1,1,Returning_Visitor,1,0
9292,0,0,0,0,36,925.8333333,0.041666667,0.071296296,0,0.8,May,Android,2,6,13,Returning_Visitor,no,0
9293,0,0,0,0,11,205.75,0.018181818,0.036363636,0,0,Dec,Ubuntu,1,8,2,Returning_Visitor,no,0
9294,0,0,0,0,3,145,0.066666667,0.133333333,0,0,June,Android,2,1,3,Returning_Visitor,no,0
9295,0,0,0,0,7,444.25,0.028571429,0.021428571,0,0,Nov,iOS,2,3,3,Returning_Visitor,1,0
9296,3,321,0,0,31,916.625,0.006617647,0.034935897,0,0,Dec,Android,2,1,1,Returning_Visitor,no,0
9297,0,0,4,100.0666667,30,310.3355556,0,0.000480769,28.52395644,0,Jul,Android,2,5,2,Returning_Visitor,1,1
9298,0,0,3,67.4,4,51.3,0,0.028571429,0,0,Oct,Android,2,1,2,New_Visitor,1,0
9299,0,0,0,0,5,215,0.04,0.08,0,0.6,May,iOS,2,3,2,Returning_Visitor,no,0
9300,4,84.25,0,0,141,2596.204762,0.006103286,0.020121639,0,0,Nov,Android,2,7,2,Returning_Visitor,no,0
9301,4,208.6666667,9,116.5416667,57,1813.250382,0.003030303,0.011897547,30.60955642,0,Nov,Windows,2,1,2,Returning_Visitor,no,1
9302,0,0,0,0,39,1183.5,0.012820513,0.033333333,0,0,May,Android,2,7,1,Returning_Visitor,no,0
9303,2,105,0,0,194,6460.192638,0.003760684,0.017284446,1.79107248,0,Nov,Android,2,3,2,Returning_Visitor,no,1
9304,3,20,8,89.9,84,1854.915556,0.004210526,0.012385965,3.170426459,0,Jul,Android,2,7,1,Returning_Visitor,no,0
9305,0,0,5,145.8833333,9,112.0833333,0.023529412,0.043137255,2.001640344,0,Jul,iOS,2,4,1,Returning_Visitor,no,0
9306,10,208.6,5,72.57333333,27,1091.323333,0.005,0.029166667,0,0,Sep,Android,2,1,2,Returning_Visitor,no,1
9307,2,171.5,15,1011.361111,54,1405.131241,0,0.006127451,37.41814196,0,Mar,iOS,2,3,2,New_Visitor,1,0
9308,0,0,0,0,21,1088.866667,0,0.010526316,16.1585582,0,Nov,iOS,2,1,2,Returning_Visitor,1,1
9309,0,0,0,0,8,347.6666667,0.0875,0.102083333,0,0.2,May,iOS,2,1,3,Returning_Visitor,no,0
9310,0,0,0,0,15,489.7083333,0,0.003846154,0,0,Dec,Windows,1,1,2,New_Visitor,no,0
9311,2,12,6,453.6,73,1889.833333,0.01025641,0.018883894,0,0,Dec,iOS,2,4,13,Returning_Visitor,no,0
9312,0,0,5,339.1666667,20,525.6666667,0,0.004545455,0,0,May,Windows,2,3,2,Returning_Visitor,no,0
9313,1,66.5,1,44.5,8,568.25,0.018181818,0.033333333,26.45046371,0,Nov,Windows,1,2,7,Returning_Visitor,no,0
9314,0,0,5,218.8,5,71.4,0,0.02,11.21330466,0,Oct,Android,4,7,2,New_Visitor,no,1
9315,1,46,4,31,80,1793.777778,0.017857143,0.031725417,0,0.6,May,Android,2,3,3,Returning_Visitor,no,0
9316,0,0,0,0,5,111,0,0.04,0,0,Nov,Android,2,1,2,New_Visitor,no,0
9317,0,0,2,129,31,866.7,0.011827957,0.034101382,18.11148387,0,May,iOS,2,6,1,Returning_Visitor,no,1
9318,1,32.75,4,78.5,50,1897.833333,0.0127,0.011746032,0,0,Dec,Windows,1,9,3,Returning_Visitor,1,0
9319,1,41,0,0,21,459.6666667,0,0.00952381,18.27428571,0,May,Android,2,1,4,Returning_Visitor,no,1
9320,0,0,2,15.2,22,244.2,0.027272727,0.063636364,0,0,Aug,Android,2,7,1,Returning_Visitor,1,0
9321,0,0,2,255,10,173.4333333,0.03,0.025714286,0,0,Dec,iOS,2,1,1,Returning_Visitor,1,0
9322,2,523.75,3,72.5,8,178.75,0.023076923,0.069230769,0,0,Nov,Windows,1,1,3,Returning_Visitor,no,0
9323,0,0,1,23,27,1058.893939,0,0.010493827,1.865777778,0,Mar,Android,2,3,13,Returning_Visitor,no,0
9324,0,0,0,0,20,565.6666667,0.015,0.026666667,0,0,Nov,Android,4,6,1,Returning_Visitor,no,0
9325,0,0,0,0,33,1239.5,0.070588235,0.095098039,0,1,May,Android,2,1,2,Returning_Visitor,1,0
9326,1,0,1,0,15,708.5333333,0,0.04,54.85543,0,Mar,Android,4,3,2,Returning_Visitor,no,0
9327,2,30.66666667,9,524.9333333,31,1157.444833,0.005698006,0.02881889,10.79674946,0,Nov,Android,2,3,1,Returning_Visitor,1,0
9328,0,0,0,0,21,399.8511905,0,0.023933659,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
9329,0,0,1,25,14,397,0.03625,0.047395833,14.9925,0,May,Windows,1,3,3,Returning_Visitor,no,1
9330,0,0,7,61.08,39,1324.85,0,0.01627907,0,0,Oct,Android,2,1,4,Returning_Visitor,no,0
9331,0,0,2,33,28,898.5,0,0.013333333,0,0,Mar,Android,10,6,10,Returning_Visitor,no,0
9332,4,212.8,3,132.92,36,1335.773333,0.014285714,0.034484127,11.11383981,0,Nov,Android,7,2,2,Returning_Visitor,no,0
9333,0,0,0,0,3,324,0,0.066666667,0,0,May,Ubuntu,1,1,4,Returning_Visitor,1,0
9334,0,0,2,82.6,10,352,0,0.007692308,27.19298393,0,Sep,Android,2,1,2,New_Visitor,1,1
9335,1,56.4,0,0,14,103.7579088,0,0.026666667,45.92878029,0,Nov,Android,2,2,20,Returning_Visitor,no,1
9336,0,0,1,27.33333333,3,20,0.028571429,0.085714286,0,0,Nov,Windows,1,4,8,Returning_Visitor,no,0
9337,0,0,0,0,5,331.3333333,0.053333333,0.096,0,0,May,Android,10,3,4,Returning_Visitor,no,0
9338,5,66.875,16,164.925,64,1899.598899,0.010964912,0.029949875,83.78651166,0,Nov,iOS,2,1,3,Returning_Visitor,1,0
9339,0,0,3,67,5,141.2,0,0.008333333,0,0,Oct,iOS,2,7,1,New_Visitor,no,0
9340,0,0,0,0,23,1669,0,0.017391304,0,0,Mar,Android,4,7,2,Returning_Visitor,no,0
9341,0,0,12,311.4090909,96,4233.4807,0.006635802,0.027174712,3.541145833,0,Mar,Android,4,1,1,Returning_Visitor,1,0
9342,0,0,0,0,17,532.75,0.013333333,0.046666667,0,0,Dec,Windows,1,3,1,Returning_Visitor,1,0
9343,0,0,0,0,17,376.5166667,0,0.01512605,0,0,Nov,Android,2,6,2,Returning_Visitor,no,0
9344,0,0,0,0,5,277,0,0.04,0,0,May,Android,2,6,13,Returning_Visitor,no,0
9345,0,0,4,100.3,66,2868.133333,0.011428571,0.01725974,9.162351243,0,Mar,iOS,2,1,1,Returning_Visitor,no,1
9346,0,0,4,65.5,23,783.75,0.007692308,0.030769231,0,0,Nov,Android,5,3,1,Returning_Visitor,1,1
9347,0,0,0,0,4,58.5,0,0.066666667,0,0,Dec,iOS,2,8,13,Returning_Visitor,no,0
9348,2,83.5,4,60,125,3727.32381,0,0.001158605,0,0,May,Android,2,7,2,Returning_Visitor,no,0
9349,0,0,0,0,9,269.75,0.022222222,0.048148148,0,0,Dec,iOS,2,5,6,Returning_Visitor,no,0
9350,8,666.7833333,8,332.6666667,42,1822.841667,0.005769231,0.016642012,10.11360897,0,May,Android,2,3,2,Returning_Visitor,no,0
9351,0,0,0,0,88,5093.3,0.004924242,0.023393841,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
9352,3,44,0,0,179,1738.472529,2.73E-05,0.025997611,0,0,Aug,Android,4,9,11,Returning_Visitor,no,0
9353,0,0,0,0,18,771.0833333,0.055555556,0.071428571,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
9354,0,0,7,778.4,17,827.5333333,0,0.018181818,0,0,Sep,Windows,2,6,2,Returning_Visitor,no,0
9355,2,30.5,9,250.0833333,155,4643.283732,0.002073171,0.007466851,10.11599409,0,Nov,Android,2,1,3,Returning_Visitor,no,1
9356,0,0,1,14,6,156,0,0.04,0,0,Mar,Windows,1,3,1,Returning_Visitor,1,0
9357,0,0,0,0,15,956.3333333,0.013333333,0.046666667,20.13907622,0,Nov,Android,2,3,1,Returning_Visitor,no,0
9358,0,0,0,0,22,1390.083333,0,0.004761905,0,0,Nov,Android,2,4,8,New_Visitor,1,0
9359,2,26.66666667,9,149.9333333,67,1783.122222,0,0.005855856,0,0,May,Windows,1,2,4,Returning_Visitor,no,0
9360,0,0,0,0,70,1652.486111,0,0.008695652,0,0,Nov,Windows,2,3,8,New_Visitor,no,0
9361,2,88.725,10,720.5,220,10580.34479,0.004767742,0.022140924,0,0,Nov,Android,2,1,1,Returning_Visitor,no,0
9362,0,0,0,0,69,1002.104167,0,0.013140097,0,0,Nov,Android,2,4,2,Returning_Visitor,no,0
9363,0,0,0,0,18,490.3,0.011111111,0.022222222,0,0,Sep,Android,2,1,13,Returning_Visitor,no,0
9364,0,0,0,0,17,287.5,0.066666667,0.087037037,0,0.8,May,iOS,2,4,13,Returning_Visitor,no,0
9365,0,0,1,69,25,533.0714286,0,0.026923077,0,0,May,Android,2,7,2,Returning_Visitor,no,0
9366,1,10.06666667,6,80.5,23,477.7,0,0.007142857,0,0,Jul,Ubuntu,2,7,2,New_Visitor,1,0
9367,0,0,0,0,11,135.225,0,0.009090909,0,0,Nov,iOS,2,2,10,Returning_Visitor,no,0
9368,0,0,3,29.81515152,189,7190.547947,0.001396161,0.014604116,39.29216261,0,Nov,Android,2,1,2,Returning_Visitor,no,1
9369,0,0,1,8,11,701,0,0.016666667,0,0,Aug,Android,2,1,2,Returning_Visitor,no,0
9370,0,0,0,0,35,1579.333333,0.005714286,0.02,0,0,Nov,Android,2,1,1,New_Visitor,no,0
9371,0,0,1,9,12,764.75,0,0.023076923,9.641076923,0.4,May,Android,2,8,2,New_Visitor,no,1
9372,0,0,0,0,37,1156.416667,0,0.011111111,0,0,Nov,Windows,1,9,2,Returning_Visitor,1,0
9373,2,43.33333333,4,126.0769231,34,1395.445862,0.038927739,0.042311136,48.66071756,0,Nov,iOS,2,1,10,Returning_Visitor,no,1
9374,0,0,1,4,164,5767.465043,0.003636364,0.009348691,52.38420388,0,Nov,Android,2,1,1,Returning_Visitor,no,0
9375,0,0,2,73.6,38,813.6016667,0.004878049,0.037398374,0,0,Nov,Windows,1,3,1,Returning_Visitor,no,0
9376,0,0,11,250.25,169,8276.292565,0.002406417,0.016051967,8.174728678,0,Nov,Ubuntu,1,1,8,Returning_Visitor,1,0
9377,0,0,0,0,101,2611.747653,0.004356436,0.029287373,0,0,Oct,Android,2,1,1,Returning_Visitor,no,0
9378,0,0,4,124,3,165,0,0.033333333,0,0,May,Android,6,4,1,Returning_Visitor,no,0
9379,4,333.8333333,3,91.5,132,3041.676452,0.011764706,0.030932814,0,0,Nov,Android,2,1,2,Returning_Visitor,no,1
9380,0,0,0,0,9,258.2916667,0,0.022222222,0,0,Nov,Android,5,3,2,Returning_Visitor,no,0
9381,1,42.4,0,0,61,1140.796667,0,0.002833333,0,0,June,Android,2,6,2,Returning_Visitor,no,0
9382,0,0,0,0,13,454.5,0,0.016666667,0,0,May,iOS,2,4,13,Returning_Visitor,no,0
9383,0,0,2,114,17,176.6666667,0.078947368,0.093859649,0,0,May,iOS,2,6,3,Returning_Visitor,no,0
9384,0,0,0,0,3,17,0.1,0.111111111,0,0,Mar,Windows,1,1,1,Returning_Visitor,no,0
9385,1,27,5,99.16666667,33,483.2666667,0.002777778,0.009126984,0,0.6,May,macOS,5,1,2,Returning_Visitor,no,0
9386,0,0,5,86.08333333,11,396.5,0,0.007692308,0,0,Nov,iOS,2,3,8,New_Visitor,1,0
9387,1,30.5,0,0,14,327,0.013333333,0.026666667,0,0,Nov,Windows,1,4,3,Returning_Visitor,no,0
9388,0,0,2,18,49,1550.916667,0.016,0.041333333,0,0,Nov,Android,2,3,1,Returning_Visitor,no,0
9389,0,0,0,0,2,64.5,0,0.05,0,0,Nov,iOS,2,8,2,Returning_Visitor,no,0
9390,0,0,0,0,5,1144,0.12,0.133333333,0,1,May,Windows,1,4,3,Returning_Visitor,1,0
9391,0,0,0,0,3,81.75,0,0.033333333,0,0,Dec,iOS,2,3,6,Returning_Visitor,no,0
9392,0,0,6,91.88888889,25,437.2222222,0.028571429,0.035,0,0,Mar,iOS,2,1,1,Returning_Visitor,1,0
9393,2,56,0,0,9,379,0,0.03,0,0,May,Android,2,2,4,New_Visitor,no,0
9394,0,0,5,151.3333333,11,283.3333333,0.033333333,0.058333333,13.91046998,0,Nov,Android,2,6,20,Returning_Visitor,no,1
9395,1,251.8,3,319.4,53,2525.307766,0,0.010606061,52.97841866,0,Jul,Android,2,9,4,Returning_Visitor,no,1
9396,0,0,7,213.3916667,32,1350.391667,0,0.017877551,0,0,Mar,Android,2,1,8,Returning_Visitor,1,0
9397,0,0,1,0,0,0,0.2,0.2,0,0,Dec,iOS,2,1,3,Returning_Visitor,1,0
9398,0,0,1,16,27,1240.916667,0,0.009259259,28.39335492,0,Mar,Android,2,3,1,Returning_Visitor,no,1
9399,0,0,1,68.6,73,2265.492857,0.011111111,0.00716821,0,0,Nov,iOS,2,3,13,Returning_Visitor,no,0
9400,4,571.5,8,183,14,333.6,0,0.01,15.43344,0,Mar,Windows,1,1,2,Returning_Visitor,1,1
9401,0,0,1,4,8,244,0.02,0.04,15.45198077,0,Sep,Android,4,1,1,Returning_Visitor,no,1
9402,0,0,8,172.2,28,682.2,0.001212121,0.007272727,13.11145455,0,May,Android,2,5,13,Returning_Visitor,no,0
9403,0,0,0,0,89,2924.432937,0.006741573,0.024478493,0,0,Nov,Android,2,1,10,Returning_Visitor,no,1
9404,2,22,2,58,31,829.1666667,0.03030303,0.040606061,0,0,Feb,Windows,1,1,1,Returning_Visitor,1,0
9405,2,21,5,523.9166667,25,439.5238095,0,0.023333333,0,0,Mar,Android,2,7,2,Returning_Visitor,no,0
9406,0,0,0,0,39,902.6527778,0,0.008852259,0,0,Nov,Android,2,1,2,New_Visitor,no,0
9407,3,8,5,85.33333333,213,8591.591742,0.003993856,0.01587654,8.024865728,0,Nov,Android,2,1,10,Returning_Visitor,no,1
9408,0,0,2,11,72,1706.064885,0.011111111,0.021240391,0,0,Nov,Windows,1,3,2,Returning_Visitor,no,0
9409,2,312,4,75,98,1887.232143,0.002040816,0.025068027,0,0,Dec,Android,2,8,2,Returning_Visitor,no,0
9410,1,83,6,66.77272727,62,2050.395743,0.005882353,0.012789661,17.07978235,0.2,May,iOS,2,4,4,Returning_Visitor,no,1
9411,0,0,0,0,37,1138.5,0,0.013513514,0,0,Mar,Android,2,1,8,Returning_Visitor,no,0
9412,5,399.8,23,335.1309524,88,1839.098106,0.015758703,0.031587556,0,0,Aug,iOS,2,3,2,Returning_Visitor,1,0
9413,0,0,4,113.8333333,3,23.66666667,0,0.05625,0,0,Dec,Android,2,6,2,Returning_Visitor,1,0
9414,0,0,0,0,69,1248.133333,0.005797101,0.029227053,0,0.6,May,Android,10,9,4,Returning_Visitor,no,0
9415,0,0,0,0,33,889.3666667,0,0.003030303,8.424787355,0,Oct,Android,2,3,2,Returning_Visitor,no,1
9416,1,398,6,133.3333333,129,4653.190245,0.015662578,0.025219763,6.017563943,0,Nov,iOS,2,1,3,Returning_Visitor,no,1
9417,0,0,1,16,44,2939.625,0,0.002222222,32.81205711,0,Nov,Android,2,8,2,Returning_Visitor,no,1
9418,1,36.5,0,0,40,1121.416667,0,0.022195122,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
9419,0,0,0,0,3,58.4,0,0.066666667,0,0,Jul,Android,4,1,2,Returning_Visitor,no,0
9420,0,0,0,0,30,1184.5,0.006666667,0.048333333,0,0.6,May,Ubuntu,2,1,1,Returning_Visitor,no,0
9421,0,0,1,21.2,0,0,0.05,0.1,0,0,Oct,Windows,1,1,5,Returning_Visitor,no,0
9422,0,0,1,12,43,851.8857143,0,0.009883721,11.65996434,0,Nov,Android,2,1,2,Returning_Visitor,no,1
9423,0,0,0,0,3,0,0.2,0.2,0,0,Nov,Windows,1,6,6,Returning_Visitor,no,0
9424,0,0,0,0,1,0,0.2,0.2,0,0,June,Android,4,3,4,New_Visitor,no,0
9425,0,0,7,214.25,118,2652.552904,0.001652893,0.010020661,0,0,Nov,Android,2,4,10,Returning_Visitor,no,0
9426,0,0,0,0,36,2107.583333,0.014814815,0.03287037,0,0,Dec,iOS,2,1,2,Returning_Visitor,no,0
9427,0,0,0,0,5,83,0.04,0.06,0,0,Mar,Android,2,1,13,Returning_Visitor,no,0
9428,0,0,0,0,6,161.6666667,0,0.05,0,0,Dec,Android,2,9,3,New_Visitor,no,0
9429,0,0,1,8,34,709.3333333,0,0.014761905,0,0,Nov,Android,2,1,1,Returning_Visitor,no,0
9430,0,0,2,44,44,724.3166667,0,0.011363636,19.21218939,0,May,Android,2,3,2,Returning_Visitor,no,1
9431,0,0,4,191.1666667,108,4656.331746,0.006456456,0.018326694,0,0,Nov,iOS,2,1,10,Returning_Visitor,no,0
9432,0,0,0,0,65,1803.584127,0.023794872,0.031250162,0,0.8,May,iOS,2,6,3,Returning_Visitor,no,0
9433,0,0,8,121.0333333,9,230.8333333,0,0.035714286,0,0,Nov,Android,2,1,3,Returning_Visitor,no,0
9434,0,0,0,0,1,0,0.2,0.2,0,0,Nov,iOS,2,1,8,New_Visitor,1,0
9435,2,80.5,6,183.25,60,1883.444231,0,0.020858475,0,0,Nov,iOS,12,1,6,Returning_Visitor,1,1
9436,0,0,0,0,3,81,0,0.066666667,0,0,Mar,Windows,1,1,1,Returning_Visitor,no,0
9437,0,0,1,40,15,839.5,0.01875,0.054166667,0,0,Mar,Android,2,4,1,Returning_Visitor,no,0
9438,0,0,0,0,24,1010.25,0.008333333,0.016666667,31.81967723,0,Dec,iOS,2,8,2,Returning_Visitor,no,1
9439,0,0,0,0,11,546.75,0.036363636,0.054545455,0,0,Nov,Android,2,5,1,Returning_Visitor,no,0
9440,0,0,0,0,7,323.5,0,0.057142857,0,0,May,Android,2,1,5,New_Visitor,no,0
9441,6,435.25,11,151.525,72,5251.382738,0,0.009969093,13.77521629,0,Dec,Android,2,4,2,Returning_Visitor,no,0
9442,0,0,2,14.25,29,1082.75,0,0.006896552,84.87572674,0,Nov,Android,5,3,2,New_Visitor,no,1
9443,0,0,1,5,29,3441.439286,0.007142857,0.005654762,0,0,Dec,iOS,2,8,10,Returning_Visitor,no,0
9444,0,0,4,75,16,252,0,0.004444444,0,0,May,Android,2,4,4,New_Visitor,1,0
9445,0,0,0,0,1,0,0.2,0.2,0,0,Jul,iOS,2,1,1,Returning_Visitor,no,0
9446,0,0,0,0,5,29,0,0.04,0,0,Mar,Android,2,7,2,Returning_Visitor,no,0
9447,0,0,1,23.2,71,3044.356667,0,0.013380282,0,0,Sep,Android,2,3,2,Returning_Visitor,no,0
9448,2,284,6,45.83333333,54,1509.8,0,0.006779661,7.272067797,0,Mar,Android,2,7,2,New_Visitor,no,0
9449,0,0,0,0,1,0,0,0.2,0,0,Jul,Windows,1,4,4,Returning_Visitor,no,0
9450,0,0,0,0,5,36,0.066666667,0.1,0,0,May,Android,5,3,6,Returning_Visitor,no,0
9451,0,0,0,0,1,0,0.2,0.2,0,0.8,May,Android,4,1,6,Returning_Visitor,no,0
9452,0,0,2,126.75,22,2281.583333,0.02969697,0.043686869,0,0,Dec,iOS,2,2,3,Returning_Visitor,no,0
9453,0,0,0,0,8,138.375,0,0.025,0,0,Dec,Android,2,1,2,New_Visitor,no,0
9454,0,0,5,335.8,20,910.41,0,0.003333333,0,0,Nov,Android,2,4,2,New_Visitor,1,0
9455,0,0,3,32.25,27,1273.25,0,0.008888889,43.89691103,0,Nov,Android,2,1,2,New_Visitor,no,1
9456,0,0,0,0,2,0,0.2,0.2,0,0,May,Android,2,3,6,Returning_Visitor,no,0
9457,1,10.5,6,107,5,39.5,0,0.0125,0,0,May,Android,2,1,5,New_Visitor,no,0
9458,0,0,0,0,42,1076.977778,0.01097561,0.029430894,0,0.6,May,Android,2,7,1,Returning_Visitor,no,0
9459,0,0,1,56,17,831.3888889,0.033333333,0.059259259,0,0,May,iOS,2,4,3,Returning_Visitor,no,0
9460,0,0,3,82.6,1,16.2,0,0.05,0,0,Nov,Android,2,9,2,New_Visitor,no,0
9461,1,11,6,312,92,2710.570238,0.016842105,0.026417863,0,0.6,May,Android,2,4,3,Returning_Visitor,no,0
9462,2,107,3,154,58,1978.214286,0,0.000409836,0,0.6,May,Android,5,3,2,New_Visitor,no,0
9463,0,0,0,0,5,25,0.12,0.16,0,0.6,May,iOS,2,1,3,Returning_Visitor,no,0
9464,0,0,0,0,5,108,0,0.08,0,0,May,Android,2,3,13,Returning_Visitor,no,0
9465,0,0,0,0,5,0,0.2,0.2,0,0,Jul,iOS,2,2,13,Returning_Visitor,1,0
9466,0,0,3,63,2,14.6,0,0.016666667,0,0,Oct,Windows,1,1,2,New_Visitor,no,0
